Image,Image_Path,Label,Prediction,Probability
1322,/fruits-360/Test/Tomato Cherry Red 1/317_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,0.9999971389770508
1323,/fruits-360/Test/Tomato Cherry Red 1/r_48_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,0.9998492002487183
1324,/fruits-360/Test/Tomato Cherry Red 1/207_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1.0
1325,/fruits-360/Test/Tomato Cherry Red 1/r_228_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1.0
1326,/fruits-360/Test/Tomato Cherry Red 1/41_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,0.7158774137496948
1327,/fruits-360/Test/Tomato Cherry Red 1/r_19_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1.0
1328,/fruits-360/Test/Tomato Cherry Red 1/r_294_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1.0
1329,/fruits-360/Test/Tomato Cherry Red 1/r_277_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1.0
1330,/fruits-360/Test/Tomato Cherry Red 1/r_267_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1.0
1331,/fruits-360/Test/Tomato Heart 1/r_146_100.jpg,Tomato Heart 1,Tomato Heart 1,1.0
1332,/fruits-360/Test/Tomato Heart 1/r2_262_100.jpg,Tomato Heart 1,Tomato Heart 1,1.0
1333,/fruits-360/Test/Tomato Heart 1/r_42_100.jpg,Tomato Heart 1,Tomato Heart 1,0.9999994039535522
1334,/fruits-360/Test/Tomato Heart 1/r_108_100.jpg,Tomato Heart 1,Pepper Red 1,1.0
1335,/fruits-360/Test/Tomato Heart 1/r2_2_100.jpg,Tomato Heart 1,Pepper Red 1,0.9993269443511963
1336,/fruits-360/Test/Tomato Heart 1/r_142_100.jpg,Tomato Heart 1,Tomato Heart 1,1.0
1337,/fruits-360/Test/Tomato Heart 1/195_100.jpg,Tomato Heart 1,Tomato Heart 1,1.0
1338,/fruits-360/Test/Tomato Heart 1/r_131_100.jpg,Tomato Heart 1,Tomato Heart 1,0.9999850988388062
1339,/fruits-360/Test/Tomato Heart 1/r_143_100.jpg,Tomato Heart 1,Tomato Heart 1,1.0
1340,/fruits-360/Test/Tomato Heart 1/r_139_100.jpg,Tomato Heart 1,Tomato Heart 1,1.0
1341,/fruits-360/Test/Tomato Maroon 1/267_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1342,/fruits-360/Test/Tomato Maroon 1/r_16_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1343,/fruits-360/Test/Tomato Maroon 1/87_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1344,/fruits-360/Test/Tomato Maroon 1/r_33_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1345,/fruits-360/Test/Tomato Maroon 1/r_35_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1346,/fruits-360/Test/Tomato Maroon 1/106_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1347,/fruits-360/Test/Tomato Maroon 1/27_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1348,/fruits-360/Test/Tomato Maroon 1/r_37_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1349,/fruits-360/Test/Tomato Maroon 1/97_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1350,/fruits-360/Test/Tomato Maroon 1/r_184_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1.0
1351,/fruits-360/Test/Tomato Yellow 1/r2_15_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1352,/fruits-360/Test/Tomato Yellow 1/194_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1353,/fruits-360/Test/Tomato Yellow 1/187_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1354,/fruits-360/Test/Tomato Yellow 1/r2_11_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1355,/fruits-360/Test/Tomato Yellow 1/r_179_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1356,/fruits-360/Test/Tomato Yellow 1/95_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1357,/fruits-360/Test/Tomato Yellow 1/r2_4_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1358,/fruits-360/Test/Tomato Yellow 1/83_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1359,/fruits-360/Test/Tomato Yellow 1/r_170_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1360,/fruits-360/Test/Tomato Yellow 1/2_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1.0
1361,/fruits-360/Test/Tomato not Ripened 1/r_6_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1.0
1362,/fruits-360/Test/Tomato not Ripened 1/156_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1.0
1363,/fruits-360/Test/Tomato not Ripened 1/169_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1.0
1364,/fruits-360/Test/Tomato not Ripened 1/r_280_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,0.9995195865631104
1365,/fruits-360/Test/Tomato not Ripened 1/150_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1.0
1366,/fruits-360/Test/Tomato not Ripened 1/r_5_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1.0
1367,/fruits-360/Test/Tomato not Ripened 1/r_294_100.jpg,Tomato not Ripened 1,Pear Stone 1,0.6325170993804932
1368,/fruits-360/Test/Tomato not Ripened 1/r_307_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,0.7484769225120544
1369,/fruits-360/Test/Tomato not Ripened 1/r_32_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1.0
1370,/fruits-360/Test/Tomato not Ripened 1/190_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1.0
1371,/fruits-360/Test/Walnut 1/75_100.jpg,Walnut 1,Walnut 1,1.0
1372,/fruits-360/Test/Walnut 1/78_100.jpg,Walnut 1,Walnut 1,1.0
1373,/fruits-360/Test/Walnut 1/r2_99_100.jpg,Walnut 1,Walnut 1,1.0
1374,/fruits-360/Test/Walnut 1/182_100.jpg,Walnut 1,Walnut 1,1.0
1375,/fruits-360/Test/Walnut 1/176_100.jpg,Walnut 1,Walnut 1,1.0
1376,/fruits-360/Test/Walnut 1/13_100.jpg,Walnut 1,Walnut 1,1.0
1377,/fruits-360/Test/Walnut 1/r_288_100.jpg,Walnut 1,Walnut 1,1.0
1378,/fruits-360/Test/Walnut 1/r2_114_100.jpg,Walnut 1,Walnut 1,1.0
1379,/fruits-360/Test/Walnut 1/r2_89_100.jpg,Walnut 1,Walnut 1,1.0
1380,/fruits-360/Test/Walnut 1/r2_113_100.jpg,Walnut 1,Walnut 1,1.0
1381,/fruits-360/Test/Watermelon 1/259_100.jpg,Watermelon 1,Watermelon 1,1.0
1382,/fruits-360/Test/Watermelon 1/280_100.jpg,Watermelon 1,Watermelon 1,1.0
1383,/fruits-360/Test/Watermelon 1/146_100.jpg,Watermelon 1,Watermelon 1,1.0
1384,/fruits-360/Test/Watermelon 1/265_100.jpg,Watermelon 1,Watermelon 1,1.0
1385,/fruits-360/Test/Watermelon 1/r_76_100.jpg,Watermelon 1,Watermelon 1,0.9999986886978149
1386,/fruits-360/Test/Watermelon 1/r_52_100.jpg,Watermelon 1,Watermelon 1,1.0
1387,/fruits-360/Test/Watermelon 1/261_100.jpg,Watermelon 1,Watermelon 1,1.0
1388,/fruits-360/Test/Watermelon 1/133_100.jpg,Watermelon 1,Watermelon 1,1.0
1389,/fruits-360/Test/Watermelon 1/r_65_100.jpg,Watermelon 1,Watermelon 1,0.9998413324356079
1390,/fruits-360/Test/Watermelon 1/257_100.jpg,Watermelon 1,Watermelon 1,1.0
1391,/fruits-360/Test/Zucchini 1/r0_319_100.jpg,Zucchini 1,Zucchini 1,1.0
1392,/fruits-360/Test/Zucchini 1/r0_31_100.jpg,Zucchini 1,Zucchini 1,1.0
1393,/fruits-360/Test/Zucchini 1/r0_127_100.jpg,Zucchini 1,Zucchini 1,1.0
1394,/fruits-360/Test/Zucchini 1/r0_87_100.jpg,Zucchini 1,Zucchini 1,1.0
1395,/fruits-360/Test/Zucchini 1/r0_75_100.jpg,Zucchini 1,Zucchini 1,1.0
1396,/fruits-360/Test/Zucchini 1/r0_11_100.jpg,Zucchini 1,Zucchini 1,1.0
1397,/fruits-360/Test/Zucchini 1/r0_119_100.jpg,Zucchini 1,Zucchini 1,1.0
1398,/fruits-360/Test/Zucchini 1/r0_219_100.jpg,Zucchini 1,Zucchini 1,1.0
1399,/fruits-360/Test/Zucchini 1/r0_199_100.jpg,Zucchini 1,Zucchini 1,1.0
1400,/fruits-360/Test/Zucchini 1/r0_103_100.jpg,Zucchini 1,Zucchini 1,1.0
1401,/fruits-360/Test/Zucchini dark 1/r0_287_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1402,/fruits-360/Test/Zucchini dark 1/r0_79_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1403,/fruits-360/Test/Zucchini dark 1/r0_219_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1404,/fruits-360/Test/Zucchini dark 1/r0_91_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1405,/fruits-360/Test/Zucchini dark 1/r0_159_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1406,/fruits-360/Test/Zucchini dark 1/r0_75_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1407,/fruits-360/Test/Zucchini dark 1/r0_235_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1408,/fruits-360/Test/Zucchini dark 1/r0_23_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1409,/fruits-360/Test/Zucchini dark 1/r0_107_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
1410,/fruits-360/Test/Zucchini dark 1/r0_263_100.jpg,Zucchini dark 1,Zucchini dark 1,1.0
