Image,Image_Path,Label,Prediction,Probability,Price_per_unit_usd,Unit
1280,fruits-360/Test/Tangelo 1/r_133_100.jpg,Tangelo 1,Tangelo 1,1,,
1281,fruits-360/Test/Tomato 1/r2_284_100.jpg,Tomato 1,Tomato 1,1,,
1282,fruits-360/Test/Tomato 1/r2_257_100.jpg,Tomato 1,Tomato 1,1,,
1283,fruits-360/Test/Tomato 1/r_280_100.jpg,Tomato 1,Tomato 4,0.85815686,,
1284,fruits-360/Test/Tomato 1/217_100.jpg,Tomato 1,Tomato 1,1,,
1285,fruits-360/Test/Tomato 1/r2_161_100.jpg,Tomato 1,Tomato 1,1,,
1286,fruits-360/Test/Tomato 1/r_220_100.jpg,Tomato 1,Tomato 1,1,,
1287,fruits-360/Test/Tomato 1/r2_225_100.jpg,Tomato 1,Tomato 1,1,,
1288,fruits-360/Test/Tomato 1/54_100.jpg,Tomato 1,Tomato 1,1,,
1289,fruits-360/Test/Tomato 1/r_247_100.jpg,Tomato 1,Tomato 1,1,,
1290,fruits-360/Test/Tomato 1/r_260_100.jpg,Tomato 1,Tomato 1,0.999518275,,
1291,fruits-360/Test/Tomato 2/r_168_100.jpg,Tomato 2,Tomato 2,1,,
1292,fruits-360/Test/Tomato 2/188_100.jpg,Tomato 2,Tomato 2,1,,
1293,fruits-360/Test/Tomato 2/r2_320_100.jpg,Tomato 2,Tomato 2,1,,
1294,fruits-360/Test/Tomato 2/r2_2_100.jpg,Tomato 2,Tomato 2,1,,
1295,fruits-360/Test/Tomato 2/171_100.jpg,Tomato 2,Tomato 2,1,,
1296,fruits-360/Test/Tomato 2/109_100.jpg,Tomato 2,Tomato 2,1,,
1297,fruits-360/Test/Tomato 2/r2_326_100.jpg,Tomato 2,Tomato 2,1,,
1298,fruits-360/Test/Tomato 2/r2_153_100.jpg,Tomato 2,Tomato 2,1,,
1299,fruits-360/Test/Tomato 2/r_321_100.jpg,Tomato 2,Tomato 2,1,,
1300,fruits-360/Test/Tomato 2/r_22_100.jpg,Tomato 2,Tomato 2,1,,
1301,fruits-360/Test/Tomato 3/29_100.jpg,Tomato 3,Tomato 3,1,,
1302,fruits-360/Test/Tomato 3/r_209_100.jpg,Tomato 3,Tomato 3,1,,
1303,fruits-360/Test/Tomato 3/307_100.jpg,Tomato 3,Tomato 3,1,,
1304,fruits-360/Test/Tomato 3/r2_318_100.jpg,Tomato 3,Tomato 3,1,,
1305,fruits-360/Test/Tomato 3/r2_316_100.jpg,Tomato 3,Tomato 3,1,,
1306,fruits-360/Test/Tomato 3/r2_10_100.jpg,Tomato 3,Tomato 3,1,,
1307,fruits-360/Test/Tomato 3/r_217_100.jpg,Tomato 3,Tomato 3,1,,
1308,fruits-360/Test/Tomato 3/r_62_100.jpg,Tomato 3,Tomato 3,1,,
1309,fruits-360/Test/Tomato 3/r2_307_100.jpg,Tomato 3,Tomato 3,1,,
1310,fruits-360/Test/Tomato 3/r2_319_100.jpg,Tomato 3,Tomato 3,1,,
1311,fruits-360/Test/Tomato 4/10_100.jpg,Tomato 4,Tomato 4,1,,
1312,fruits-360/Test/Tomato 4/92_100.jpg,Tomato 4,Tomato 4,1,,
1313,fruits-360/Test/Tomato 4/133_100.jpg,Tomato 4,Tomato 4,1,,
1314,fruits-360/Test/Tomato 4/r_270_100.jpg,Tomato 4,Tomato 4,1,,
1315,fruits-360/Test/Tomato 4/160_100.jpg,Tomato 4,Tomato 4,1,,
1316,fruits-360/Test/Tomato 4/r_289_100.jpg,Tomato 4,Tomato 4,1,,
1317,fruits-360/Test/Tomato 4/197_100.jpg,Tomato 4,Tomato 4,1,,
1318,fruits-360/Test/Tomato 4/r_16_100.jpg,Tomato 4,Tomato 4,1,,
1319,fruits-360/Test/Tomato 4/152_100.jpg,Tomato 4,Tomato 4,1,,
1320,fruits-360/Test/Tomato 4/316_100.jpg,Tomato 4,Tomato 4,1,,
1321,fruits-360/Test/Tomato Cherry Red 1/r_185_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1,,
1322,fruits-360/Test/Tomato Cherry Red 1/317_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,0.999997139,,
1323,fruits-360/Test/Tomato Cherry Red 1/r_48_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,0.9998492,,
1324,fruits-360/Test/Tomato Cherry Red 1/207_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1,,
1325,fruits-360/Test/Tomato Cherry Red 1/r_228_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1,,
1326,fruits-360/Test/Tomato Cherry Red 1/41_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,0.715877414,,
1327,fruits-360/Test/Tomato Cherry Red 1/r_19_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1,,
1328,fruits-360/Test/Tomato Cherry Red 1/r_294_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1,,
1329,fruits-360/Test/Tomato Cherry Red 1/r_277_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1,,
1330,fruits-360/Test/Tomato Cherry Red 1/r_267_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1,,
1331,fruits-360/Test/Tomato Heart 1/r_146_100.jpg,Tomato Heart 1,Tomato Heart 1,1,,
1332,fruits-360/Test/Tomato Heart 1/r2_262_100.jpg,Tomato Heart 1,Tomato Heart 1,1,,
1333,fruits-360/Test/Tomato Heart 1/r_42_100.jpg,Tomato Heart 1,Tomato Heart 1,0.999999404,,
1334,fruits-360/Test/Tomato Heart 1/r_108_100.jpg,Tomato Heart 1,Pepper Red 1,1,,
1335,fruits-360/Test/Tomato Heart 1/r2_2_100.jpg,Tomato Heart 1,Pepper Red 1,0.999326944,,
1336,fruits-360/Test/Tomato Heart 1/r_142_100.jpg,Tomato Heart 1,Tomato Heart 1,1,,
1337,fruits-360/Test/Tomato Heart 1/195_100.jpg,Tomato Heart 1,Tomato Heart 1,1,,
1338,fruits-360/Test/Tomato Heart 1/r_131_100.jpg,Tomato Heart 1,Tomato Heart 1,0.999985099,,
1339,fruits-360/Test/Tomato Heart 1/r_143_100.jpg,Tomato Heart 1,Tomato Heart 1,1,,
1340,fruits-360/Test/Tomato Heart 1/r_139_100.jpg,Tomato Heart 1,Tomato Heart 1,1,,
1341,fruits-360/Test/Tomato Maroon 1/267_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1342,fruits-360/Test/Tomato Maroon 1/r_16_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1343,fruits-360/Test/Tomato Maroon 1/87_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1344,fruits-360/Test/Tomato Maroon 1/r_33_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1345,fruits-360/Test/Tomato Maroon 1/r_35_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1346,fruits-360/Test/Tomato Maroon 1/106_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1347,fruits-360/Test/Tomato Maroon 1/27_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1348,fruits-360/Test/Tomato Maroon 1/r_37_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1349,fruits-360/Test/Tomato Maroon 1/97_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1350,fruits-360/Test/Tomato Maroon 1/r_184_100.jpg,Tomato Maroon 1,Tomato Maroon 1,1,,
1351,fruits-360/Test/Tomato Yellow 1/r2_15_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1352,fruits-360/Test/Tomato Yellow 1/194_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1353,fruits-360/Test/Tomato Yellow 1/187_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1354,fruits-360/Test/Tomato Yellow 1/r2_11_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1355,fruits-360/Test/Tomato Yellow 1/r_179_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1356,fruits-360/Test/Tomato Yellow 1/95_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1357,fruits-360/Test/Tomato Yellow 1/r2_4_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1358,fruits-360/Test/Tomato Yellow 1/83_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1359,fruits-360/Test/Tomato Yellow 1/r_170_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1360,fruits-360/Test/Tomato Yellow 1/2_100.jpg,Tomato Yellow 1,Tomato Yellow 1,1,,
1361,fruits-360/Test/Tomato not Ripened 1/r_6_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1,,
1362,fruits-360/Test/Tomato not Ripened 1/156_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1,,
1363,fruits-360/Test/Tomato not Ripened 1/169_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1,,
1364,fruits-360/Test/Tomato not Ripened 1/r_280_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,0.999519587,,
1365,fruits-360/Test/Tomato not Ripened 1/150_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1,,
1366,fruits-360/Test/Tomato not Ripened 1/r_5_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1,,
1367,fruits-360/Test/Tomato not Ripened 1/r_294_100.jpg,Tomato not Ripened 1,Pear Stone 1,0.632517099,,
1368,fruits-360/Test/Tomato not Ripened 1/r_307_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,0.748476923,,
1369,fruits-360/Test/Tomato not Ripened 1/r_32_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1,,
1370,fruits-360/Test/Tomato not Ripened 1/190_100.jpg,Tomato not Ripened 1,Tomato not Ripened 1,1,,
1371,fruits-360/Test/Walnut 1/75_100.jpg,Walnut 1,Walnut 1,1,,
1372,fruits-360/Test/Walnut 1/78_100.jpg,Walnut 1,Walnut 1,1,,
1373,fruits-360/Test/Walnut 1/r2_99_100.jpg,Walnut 1,Walnut 1,1,,
1374,fruits-360/Test/Walnut 1/182_100.jpg,Walnut 1,Walnut 1,1,,
1375,fruits-360/Test/Walnut 1/176_100.jpg,Walnut 1,Walnut 1,1,,
1376,fruits-360/Test/Walnut 1/13_100.jpg,Walnut 1,Walnut 1,1,,
1377,fruits-360/Test/Walnut 1/r_288_100.jpg,Walnut 1,Walnut 1,1,,
1378,fruits-360/Test/Walnut 1/r2_114_100.jpg,Walnut 1,Walnut 1,1,,
1379,fruits-360/Test/Walnut 1/r2_89_100.jpg,Walnut 1,Walnut 1,1,,
1380,fruits-360/Test/Walnut 1/r2_113_100.jpg,Walnut 1,Walnut 1,1,,
1381,fruits-360/Test/Watermelon 1/259_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1382,fruits-360/Test/Watermelon 1/280_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1383,fruits-360/Test/Watermelon 1/146_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1384,fruits-360/Test/Watermelon 1/265_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1385,fruits-360/Test/Watermelon 1/r_76_100.jpg,Watermelon 1,Watermelon 1,0.999998689,0.49,Lb
1386,fruits-360/Test/Watermelon 1/r_52_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1387,fruits-360/Test/Watermelon 1/261_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1388,fruits-360/Test/Watermelon 1/133_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1389,fruits-360/Test/Watermelon 1/r_65_100.jpg,Watermelon 1,Watermelon 1,0.999841332,0.49,Lb
1390,fruits-360/Test/Watermelon 1/257_100.jpg,Watermelon 1,Watermelon 1,1,0.49,Lb
1391,fruits-360/Test/Zucchini 1/r0_319_100.jpg,Zucchini 1,Zucchini 1,1,,
1392,fruits-360/Test/Zucchini 1/r0_31_100.jpg,Zucchini 1,Zucchini 1,1,,
1393,fruits-360/Test/Zucchini 1/r0_127_100.jpg,Zucchini 1,Zucchini 1,1,,
1394,fruits-360/Test/Zucchini 1/r0_87_100.jpg,Zucchini 1,Zucchini 1,1,,
1395,fruits-360/Test/Zucchini 1/r0_75_100.jpg,Zucchini 1,Zucchini 1,1,,
1396,fruits-360/Test/Zucchini 1/r0_11_100.jpg,Zucchini 1,Zucchini 1,1,,
1397,fruits-360/Test/Zucchini 1/r0_119_100.jpg,Zucchini 1,Zucchini 1,1,,
1398,fruits-360/Test/Zucchini 1/r0_219_100.jpg,Zucchini 1,Zucchini 1,1,,
1399,fruits-360/Test/Zucchini 1/r0_199_100.jpg,Zucchini 1,Zucchini 1,1,,
1400,fruits-360/Test/Zucchini 1/r0_103_100.jpg,Zucchini 1,Zucchini 1,1,,
1401,fruits-360/Test/Zucchini dark 1/r0_287_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1402,fruits-360/Test/Zucchini dark 1/r0_79_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1403,fruits-360/Test/Zucchini dark 1/r0_219_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1404,fruits-360/Test/Zucchini dark 1/r0_91_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1405,fruits-360/Test/Zucchini dark 1/r0_159_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1406,fruits-360/Test/Zucchini dark 1/r0_75_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1407,fruits-360/Test/Zucchini dark 1/r0_235_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1408,fruits-360/Test/Zucchini dark 1/r0_23_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1409,fruits-360/Test/Zucchini dark 1/r0_107_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
1410,fruits-360/Test/Zucchini dark 1/r0_263_100.jpg,Zucchini dark 1,Zucchini dark 1,1,,
